bulletin_id,candidat_id,mission_id,date_paie,heures_indemnisees,salaire_brut_base,ifm_montant,cp_montant,total_brut,charges_patronales,cout_total_employeur
PAY-2026-2721,CAND-1221,MISS-10717,2024-05-31,35.0,1110.88,111.09,122.2,1344.17,564.55,1908.72
PAY-2026-2722,CAND-1114,MISS-11640,2024-06-01,210.0,9346.33,934.63,1028.1,11309.07,4749.81,16058.87
PAY-2026-2723,CAND-1158,MISS-10107,2026-05-12,35.0,2531.28,253.13,278.44,3062.85,1286.4,4349.25
PAY-2026-2724,CAND-1440,MISS-10021,2026-01-09,210.0,12971.1,1297.11,1426.82,15695.03,6591.91,22286.94
PAY-2026-2725,CAND-1428,MISS-10278,2026-04-20,17.5,1227.92,122.79,135.07,1485.78,624.03,2109.81
PAY-2026-2726,CAND-1378,MISS-12320,2025-02-03,210.0,11333.96,1133.4,1246.74,13714.1,5759.92,19474.02
PAY-2026-2727,CAND-1350,MISS-12822,2024-11-19,17.5,1018.01,101.8,111.98,1231.79,517.35,1749.14
PAY-2026-2728,CAND-1411,MISS-12347,2025-05-11,70.0,2224.61,222.46,244.71,2691.78,1130.55,3822.33
PAY-2026-2729,CAND-1334,MISS-10594,2024-02-06,210.0,12750.26,1275.03,1402.53,15427.81,6479.68,21907.49
PAY-2026-2730,CAND-1420,MISS-12654,2024-09-22,315.0,15593.83,1559.38,1715.32,18868.53,7924.78,26793.32
PAY-2026-2731,CAND-1472,MISS-12806,2026-08-22,210.0,6651.49,665.15,731.66,8048.3,3380.29,11428.59
PAY-2026-2732,CAND-1229,MISS-13399,2024-06-24,210.0,8185.46,818.55,900.4,9904.41,4159.85,14064.26
PAY-2026-2733,CAND-1397,MISS-12940,2025-09-09,70.0,4397.5,439.75,483.72,5320.98,2234.81,7555.78
PAY-2026-2734,CAND-1085,MISS-12412,2024-03-16,70.0,4823.72,482.37,530.61,5836.7,2451.41,8288.11
PAY-2026-2735,CAND-1327,MISS-11426,2025-02-02,70.0,2386.24,238.62,262.49,2887.35,1212.69,4100.04
PAY-2026-2736,CAND-1192,MISS-12975,2024-02-26,17.5,948.93,94.89,104.38,1148.21,482.25,1630.45
PAY-2026-2737,CAND-1417,MISS-11550,2024-02-16,210.0,7921.61,792.16,871.38,9585.15,4025.76,13610.91
PAY-2026-2738,CAND-1451,MISS-11480,2026-03-06,630.0,27561.06,2756.11,3031.72,33348.88,14006.53,47355.41
PAY-2026-2739,CAND-1132,MISS-10965,2025-07-26,70.0,2729.94,272.99,300.29,3303.23,1387.36,4690.59
PAY-2026-2740,CAND-1419,MISS-12250,2025-11-05,35.0,2154.1,215.41,236.95,2606.46,1094.71,3701.17
PAY-2026-2741,CAND-1367,MISS-12995,2024-09-19,70.0,4095.64,409.56,450.52,4955.72,2081.4,7037.13
PAY-2026-2742,CAND-1317,MISS-10488,2024-03-16,70.0,4149.06,414.91,456.4,5020.37,2108.55,7128.92
PAY-2026-2743,CAND-1200,MISS-11158,2024-12-15,630.0,19319.92,1931.99,2125.19,23377.11,9818.39,33195.5
PAY-2026-2744,CAND-1441,MISS-13243,2024-08-18,35.0,1165.64,116.56,128.22,1410.42,592.38,2002.79
PAY-2026-2745,CAND-1287,MISS-10226,2026-02-09,17.5,823.04,82.3,90.53,995.88,418.27,1414.15
PAY-2026-2746,CAND-1253,MISS-12861,2026-01-11,17.5,1048.04,104.8,115.28,1268.12,532.61,1800.73
PAY-2026-2747,CAND-1163,MISS-12635,2024-06-05,35.0,2414.1,241.41,265.55,2921.06,1226.85,4147.91
PAY-2026-2748,CAND-1205,MISS-11294,2024-07-21,70.0,2708.37,270.84,297.92,3277.13,1376.39,4653.52
PAY-2026-2749,CAND-1050,MISS-13450,2026-05-08,315.0,13858.86,1385.89,1524.47,16769.22,7043.07,23812.29
PAY-2026-2750,CAND-1401,MISS-10246,2026-03-26,210.0,13028.76,1302.88,1433.16,15764.81,6621.22,22386.02
PAY-2026-2751,CAND-1065,MISS-10948,2025-06-29,315.0,11210.76,1121.08,1233.18,13565.02,5697.31,19262.33
PAY-2026-2752,CAND-1104,MISS-10890,2025-02-13,70.0,4381.07,438.11,481.92,5301.09,2226.46,7527.55
PAY-2026-2753,CAND-1052,MISS-12813,2024-08-23,70.0,4745.55,474.56,522.01,5742.12,2411.69,8153.8
PAY-2026-2754,CAND-1310,MISS-10336,2026-07-08,70.0,2918.94,291.89,321.08,3531.92,1483.41,5015.33
PAY-2026-2755,CAND-1329,MISS-10940,2025-01-08,17.5,781.24,78.12,85.94,945.31,397.03,1342.34
PAY-2026-2756,CAND-1189,MISS-11913,2025-03-25,17.5,1093.52,109.35,120.29,1323.16,555.73,1878.89
PAY-2026-2757,CAND-1158,MISS-10606,2025-05-25,70.0,3547.2,354.72,390.19,4292.11,1802.68,6094.79
PAY-2026-2758,CAND-1036,MISS-12031,2024-05-11,315.0,16683.7,1668.37,1835.21,20187.27,8478.65,28665.92
PAY-2026-2759,CAND-1470,MISS-11772,2025-02-16,17.5,1231.74,123.17,135.49,1490.41,625.97,2116.38
PAY-2026-2760,CAND-1365,MISS-11454,2025-08-13,210.0,8385.66,838.57,922.42,10146.64,4261.59,14408.23
PAY-2026-2761,CAND-1079,MISS-11075,2025-07-14,35.0,2183.08,218.31,240.14,2641.53,1109.44,3750.97
PAY-2026-2762,CAND-1308,MISS-12990,2026-03-10,70.0,4925.22,492.52,541.77,5959.52,2503.0,8462.51
PAY-2026-2763,CAND-1141,MISS-11747,2024-11-21,17.5,581.19,58.12,63.93,703.24,295.36,998.6
PAY-2026-2764,CAND-1327,MISS-10910,2026-04-08,210.0,7901.45,790.14,869.16,9560.75,4015.52,13576.27
PAY-2026-2765,CAND-1370,MISS-12591,2024-06-07,210.0,14175.85,1417.58,1559.34,17152.78,7204.17,24356.95
PAY-2026-2766,CAND-1496,MISS-13099,2025-07-03,35.0,2200.72,220.07,242.08,2662.88,1118.41,3781.29
PAY-2026-2767,CAND-1035,MISS-11678,2025-05-15,17.5,567.06,56.71,62.38,686.14,288.18,974.32
PAY-2026-2768,CAND-1445,MISS-12184,2025-02-10,17.5,860.48,86.05,94.65,1041.17,437.29,1478.47
PAY-2026-2769,CAND-1300,MISS-11826,2025-01-19,35.0,1278.97,127.9,140.69,1547.56,649.98,2197.53
PAY-2026-2770,CAND-1275,MISS-10414,2026-07-06,35.0,2036.86,203.69,224.05,2464.6,1035.13,3499.73
PAY-2026-2771,CAND-1141,MISS-12313,2026-07-18,210.0,13695.91,1369.59,1506.55,16572.05,6960.26,23532.31
PAY-2026-2772,CAND-1261,MISS-10559,2025-10-17,17.5,920.24,92.02,101.23,1113.5,467.67,1581.16
PAY-2026-2773,CAND-1398,MISS-11813,2024-07-23,17.5,1209.53,120.95,133.05,1463.53,614.68,2078.21
PAY-2026-2774,CAND-1395,MISS-11456,2026-01-21,35.0,2001.98,200.2,220.22,2422.4,1017.41,3439.81
PAY-2026-2775,CAND-1230,MISS-10130,2025-07-08,70.0,2341.5,234.15,257.56,2833.22,1189.95,4023.17
PAY-2026-2776,CAND-1461,MISS-11739,2025-04-09,210.0,7744.16,774.42,851.86,9370.43,3935.58,13306.02
PAY-2026-2777,CAND-1248,MISS-11364,2024-05-11,70.0,2735.51,273.55,300.91,3309.97,1390.19,4700.15
PAY-2026-2778,CAND-1349,MISS-12291,2026-01-31,17.5,839.26,83.93,92.32,1015.5,426.51,1442.02
PAY-2026-2779,CAND-1154,MISS-10978,2026-05-15,17.5,765.96,76.6,84.26,926.81,389.26,1316.06
PAY-2026-2780,CAND-1421,MISS-11807,2026-04-26,210.0,9078.07,907.81,998.59,10984.46,4613.48,15597.94
PAY-2026-2781,CAND-1120,MISS-10641,2024-05-17,35.0,1075.08,107.51,118.26,1300.85,546.36,1847.2
PAY-2026-2782,CAND-1344,MISS-11386,2024-04-26,630.0,22782.6,2278.26,2506.09,27566.94,11578.11,39145.05
PAY-2026-2783,CAND-1190,MISS-12762,2025-11-09,70.0,3221.42,322.14,354.36,3897.92,1637.13,5535.05
PAY-2026-2784,CAND-1088,MISS-12522,2026-05-26,35.0,1783.7,178.37,196.21,2158.27,906.47,3064.74
PAY-2026-2785,CAND-1274,MISS-10737,2025-04-27,70.0,2508.5,250.85,275.94,3035.28,1274.82,4310.1
PAY-2026-2786,CAND-1444,MISS-11176,2025-08-19,17.5,536.82,53.68,59.05,649.55,272.81,922.36
PAY-2026-2787,CAND-1174,MISS-10860,2025-09-17,70.0,4815.12,481.51,529.66,5826.29,2447.04,8273.33
PAY-2026-2788,CAND-1373,MISS-11269,2024-08-21,315.0,14212.78,1421.28,1563.41,17197.46,7222.93,24420.39
PAY-2026-2789,CAND-1492,MISS-12638,2026-01-08,630.0,20127.7,2012.77,2214.05,24354.51,10228.89,34583.41
PAY-2026-2790,CAND-1405,MISS-11179,2025-09-18,70.0,3124.45,312.44,343.69,3780.58,1587.85,5368.43
PAY-2026-2791,CAND-1345,MISS-10175,2025-08-16,70.0,2698.24,269.82,296.81,3264.87,1371.25,4636.12
PAY-2026-2792,CAND-1217,MISS-11738,2026-05-18,70.0,2225.06,222.51,244.76,2692.33,1130.78,3823.11
PAY-2026-2793,CAND-1468,MISS-12647,2025-10-31,70.0,5041.8,504.18,554.6,6100.58,2562.24,8662.82
PAY-2026-2794,CAND-1484,MISS-12828,2024-08-23,70.0,2839.64,283.96,312.36,3435.96,1443.1,4879.06
PAY-2026-2795,CAND-1168,MISS-11967,2026-01-13,17.5,1079.3,107.93,118.72,1305.95,548.5,1854.44
PAY-2026-2796,CAND-1199,MISS-12788,2024-10-10,210.0,10861.64,1086.16,1194.78,13142.59,5519.89,18662.48
PAY-2026-2797,CAND-1323,MISS-10834,2025-06-06,315.0,19497.08,1949.71,2144.68,23591.46,9908.41,33499.87
PAY-2026-2798,CAND-1064,MISS-12243,2025-01-21,17.5,1049.71,104.97,115.47,1270.15,533.46,1803.61
PAY-2026-2799,CAND-1451,MISS-10622,2025-11-18,35.0,2277.95,227.8,250.57,2756.32,1157.65,3913.97
PAY-2026-2800,CAND-1452,MISS-11461,2026-06-24,35.0,2255.09,225.51,248.06,2728.66,1146.04,3874.7
PAY-2026-2801,CAND-1468,MISS-10448,2025-02-27,210.0,11254.74,1125.47,1238.02,13618.24,5719.66,19337.89
PAY-2026-2802,CAND-1197,MISS-12187,2025-08-30,210.0,8290.84,829.08,911.99,10031.92,4213.4,14245.32
PAY-2026-2803,CAND-1319,MISS-10706,2025-12-09,70.0,3372.95,337.3,371.02,4081.27,1714.13,5795.4
PAY-2026-2804,CAND-1070,MISS-10367,2024-10-08,35.0,1529.12,152.91,168.2,1850.24,777.1,2627.34
PAY-2026-2805,CAND-1429,MISS-12366,2025-01-16,70.0,2774.38,277.44,305.18,3357.01,1409.94,4766.95
PAY-2026-2806,CAND-1498,MISS-12407,2025-06-30,70.0,4099.43,409.94,450.94,4960.31,2083.33,7043.64
PAY-2026-2807,CAND-1452,MISS-12416,2026-09-01,210.0,8239.68,823.97,906.37,9970.02,4187.41,14157.43
PAY-2026-2808,CAND-1164,MISS-11539,2026-06-22,70.0,2639.86,263.99,290.39,3194.24,1341.58,4535.82
PAY-2026-2809,CAND-1297,MISS-12724,2024-11-04,70.0,2860.75,286.08,314.68,3461.51,1453.83,4915.34
PAY-2026-2810,CAND-1075,MISS-10528,2025-05-15,70.0,2144.56,214.46,235.9,2594.92,1089.87,3684.78
PAY-2026-2811,CAND-1075,MISS-10528,2025-05-15,70.0,2144.56,214.46,235.9,2594.92,1089.87,3684.78
PAY-2026-2812,CAND-1029,MISS-10238,2026-05-19,35.0,2197.58,219.76,241.73,2659.08,1116.81,3775.89
PAY-2026-2813,CAND-1113,MISS-10960,2024-02-10,35.0,1909.58,190.96,210.05,2310.59,970.45,3281.04
PAY-2026-2814,CAND-1495,MISS-13223,2024-05-25,210.0,9760.56,976.06,1073.66,11810.28,4960.32,16770.59
PAY-2026-2815,CAND-1330,MISS-11413,2024-12-10,70.0,2384.78,238.48,262.33,2885.59,1211.95,4097.54
PAY-2026-2816,CAND-1048,MISS-12481,2024-06-17,315.0,23290.62,2329.06,2561.97,28181.65,11836.29,40017.94
PAY-2026-2817,CAND-1467,MISS-13165,2026-06-27,35.0,2395.62,239.56,263.52,2898.71,1217.46,4116.16
PAY-2026-2818,CAND-1481,MISS-11827,2026-07-12,35.0,2495.54,249.55,274.51,3019.6,1268.23,4287.83
PAY-2026-2819,CAND-1451,MISS-11803,2026-05-29,210.0,8302.3,830.23,913.25,10045.78,4219.23,14265.01
PAY-2026-2820,CAND-1000,MISS-10191,2024-05-19,210.0,6952.96,695.3,764.83,8413.08,3533.49,11946.58
PAY-2026-2821,CAND-1274,MISS-10060,2024-05-14,630.0,30994.19,3099.42,3409.36,37502.97,15751.25,53254.22
PAY-2026-2822,CAND-1036,MISS-12482,2026-08-16,17.5,756.5,75.65,83.22,915.37,384.46,1299.83
PAY-2026-2823,CAND-1133,MISS-11547,2024-10-09,17.5,831.62,83.16,91.48,1006.27,422.63,1428.9
PAY-2026-2824,CAND-1375,MISS-13373,2025-12-30,35.0,2504.04,250.4,275.44,3029.88,1272.55,4302.43
PAY-2026-2825,CAND-1442,MISS-11351,2026-05-29,210.0,6754.53,675.45,743.0,8172.98,3432.65,11605.63
PAY-2026-2826,CAND-1073,MISS-12353,2026-03-11,35.0,1550.66,155.07,170.57,1876.3,788.05,2664.35
PAY-2026-2827,CAND-1286,MISS-12825,2024-07-07,70.0,2355.07,235.51,259.06,2849.64,1196.85,4046.49
PAY-2026-2828,CAND-1331,MISS-13034,2025-08-14,35.0,1425.56,142.56,156.81,1724.93,724.47,2449.41
PAY-2026-2829,CAND-1022,MISS-13003,2024-03-11,70.0,2867.22,286.72,315.39,3469.33,1457.12,4926.45
PAY-2026-2830,CAND-1009,MISS-11321,2026-05-09,315.0,12683.94,1268.39,1395.23,15347.56,6445.98,21793.54
PAY-2026-2831,CAND-1360,MISS-13239,2026-06-05,17.5,803.65,80.37,88.4,972.42,408.41,1380.83
PAY-2026-2832,CAND-1298,MISS-11395,2025-11-04,630.0,18951.95,1895.2,2084.71,22931.86,9631.38,32563.24
PAY-2026-2833,CAND-1416,MISS-12355,2026-07-25,70.0,4365.22,436.52,480.17,5281.92,2218.4,7500.32
PAY-2026-2834,CAND-1246,MISS-13452,2024-07-31,70.0,4004.42,400.44,440.49,4845.35,2035.05,6880.4
PAY-2026-2835,CAND-1415,MISS-12801,2024-10-18,70.0,2306.32,230.63,253.7,2790.65,1172.07,3962.72
PAY-2026-2836,CAND-1085,MISS-12412,2024-03-16,70.0,4823.72,482.37,530.61,5836.7,2451.41,8288.11
PAY-2026-2837,CAND-1489,MISS-11944,2024-03-10,315.0,21080.08,2108.01,2318.81,25506.89,10712.89,36219.78
PAY-2026-2838,CAND-1149,MISS-13177,2025-01-06,210.0,8580.59,858.06,943.86,10382.51,4360.66,14743.17
PAY-2026-2839,CAND-1384,MISS-11607,2026-05-07,17.5,724.38,72.44,79.68,876.5,368.13,1244.63
PAY-2026-2840,CAND-1055,MISS-12287,2026-04-23,70.0,3429.73,342.97,377.27,4149.97,1742.99,5892.96
PAY-2026-2841,CAND-1434,MISS-11658,2025-07-17,70.0,4462.24,446.22,490.85,5399.32,2267.71,7667.03
PAY-2026-2842,CAND-1066,MISS-13273,2025-11-14,35.0,1433.58,143.36,157.69,1734.64,728.55,2463.19
PAY-2026-2843,CAND-1186,MISS-12682,2026-07-22,210.0,11436.86,1143.69,1258.05,13838.59,5812.21,19650.8
PAY-2026-2844,CAND-1130,MISS-10982,2024-12-31,315.0,15771.8,1577.18,1734.9,19083.88,8015.23,27099.12
PAY-2026-2845,CAND-1115,MISS-12078,2026-01-23,70.0,5086.57,508.66,559.52,6154.75,2584.99,8739.74
PAY-2026-2846,CAND-1036,MISS-12585,2026-05-09,210.0,14163.64,1416.36,1558.0,17138.0,7197.96,24335.96
PAY-2026-2847,CAND-1263,MISS-10892,2026-07-23,315.0,19924.79,1992.48,2191.73,24109.0,10125.78,34234.77
PAY-2026-2848,CAND-1266,MISS-13418,2024-10-22,630.0,44476.08,4447.61,4892.37,53816.06,22602.75,76418.81
PAY-2026-2849,CAND-1302,MISS-13123,2025-05-09,210.0,7500.75,750.08,825.08,9075.91,3811.88,12887.79
PAY-2026-2850,CAND-1260,MISS-12563,2024-07-21,315.0,14327.39,1432.74,1576.01,17336.14,7281.18,24617.32
PAY-2026-2851,CAND-1383,MISS-12172,2025-02-19,70.0,2662.7,266.27,292.9,3221.86,1353.18,4575.04
PAY-2026-2852,CAND-1003,MISS-10097,2025-01-29,210.0,7618.59,761.86,838.04,9218.49,3871.77,13090.26
PAY-2026-2853,CAND-1347,MISS-12781,2024-09-25,210.0,7810.09,781.01,859.11,9450.21,3969.09,13419.3
PAY-2026-2854,CAND-1292,MISS-11147,2024-04-30,315.0,22083.98,2208.4,2429.24,26721.61,11223.08,37944.69
PAY-2026-2855,CAND-1006,MISS-12605,2024-04-02,70.0,2879.59,287.96,316.75,3484.3,1463.41,4947.71
PAY-2026-2856,CAND-1348,MISS-11167,2026-03-02,210.0,8218.67,821.87,904.05,9944.59,4176.73,14121.32
PAY-2026-2857,CAND-1159,MISS-11278,2024-12-13,35.0,2337.18,233.72,257.09,2827.99,1187.75,4015.74
PAY-2026-2858,CAND-1360,MISS-11982,2026-05-28,35.0,1820.97,182.1,200.31,2203.37,925.42,3128.79
PAY-2026-2859,CAND-1208,MISS-11495,2025-08-11,70.0,4256.02,425.6,468.16,5149.78,2162.91,7312.68
PAY-2026-2860,CAND-1126,MISS-12094,2026-05-22,70.0,3530.66,353.07,388.37,4272.1,1794.28,6066.38
PAY-2026-2861,CAND-1454,MISS-12840,2026-01-31,70.0,2686.72,268.67,295.54,3250.94,1365.39,4616.33
PAY-2026-2862,CAND-1242,MISS-11365,2025-06-12,35.0,2538.38,253.84,279.22,3071.43,1290.0,4361.44
PAY-2026-2863,CAND-1499,MISS-12453,2024-11-30,35.0,2590.8,259.08,284.99,3134.87,1316.65,4451.52
PAY-2026-2864,CAND-1208,MISS-12433,2024-02-13,630.0,39488.74,3948.87,4343.76,47781.37,20068.18,67849.54
PAY-2026-2865,CAND-1419,MISS-10229,2025-09-14,35.0,1122.68,112.27,123.49,1358.44,570.54,1928.98
PAY-2026-2866,CAND-1021,MISS-13375,2026-02-24,35.0,1401.52,140.15,154.17,1695.83,712.25,2408.08
PAY-2026-2867,CAND-1240,MISS-12792,2026-04-28,70.0,4019.27,401.93,442.12,4863.32,2042.59,6905.91
PAY-2026-2868,CAND-1222,MISS-11335,2025-09-13,35.0,2529.8,252.98,278.28,3061.05,1285.64,4346.69
PAY-2026-2869,CAND-1139,MISS-12322,2024-09-27,70.0,2572.22,257.22,282.94,3112.38,1307.2,4419.58
PAY-2026-2870,CAND-1051,MISS-12698,2025-09-07,210.0,8800.09,880.01,968.01,10648.11,4472.21,15120.32
PAY-2026-2871,CAND-1213,MISS-10395,2026-05-01,315.0,12171.58,1217.16,1338.87,14727.61,6185.59,20913.2
PAY-2026-2872,CAND-1277,MISS-11794,2025-01-24,210.0,14555.65,1455.56,1601.12,17612.34,7397.18,25009.52
PAY-2026-2873,CAND-1427,MISS-12656,2026-08-31,210.0,11538.48,1153.85,1269.23,13961.55,5863.85,19825.41
PAY-2026-2874,CAND-1213,MISS-13059,2025-12-06,210.0,11517.37,1151.74,1266.91,13936.02,5853.13,19789.15
PAY-2026-2875,CAND-1064,MISS-13245,2024-09-08,315.0,9957.33,995.73,1095.31,12048.38,5060.32,17108.69
PAY-2026-2876,CAND-1355,MISS-11704,2026-01-03,35.0,1598.54,159.85,175.84,1934.23,812.38,2746.61
PAY-2026-2877,CAND-1191,MISS-10087,2024-06-15,17.5,961.36,96.14,105.75,1163.25,488.57,1651.82
PAY-2026-2878,CAND-1318,MISS-11769,2025-07-15,70.0,3884.42,388.44,427.29,4700.15,1974.06,6674.22
PAY-2026-2879,CAND-1330,MISS-10019,2026-05-07,70.0,3919.87,391.99,431.19,4743.04,1992.08,6735.12
PAY-2026-2880,CAND-1424,MISS-13055,2024-08-22,70.0,4273.56,427.36,470.09,5171.01,2171.83,7342.84
PAY-2026-2881,CAND-1043,MISS-11035,2024-10-14,315.0,22715.48,2271.55,2498.7,27485.72,11544.0,39029.73
PAY-2026-2882,CAND-1394,MISS-11425,2025-09-26,35.0,1081.27,108.13,118.94,1308.34,549.5,1857.84
PAY-2026-2883,CAND-1395,MISS-10225,2025-03-13,70.0,4796.94,479.69,527.66,5804.29,2437.8,8242.09
PAY-2026-2884,CAND-1454,MISS-12059,2026-03-04,35.0,2365.28,236.53,260.18,2861.99,1202.04,4064.02
PAY-2026-2885,CAND-1302,MISS-13123,2025-05-09,210.0,7500.75,750.08,825.08,9075.91,3811.88,12887.79
PAY-2026-2886,CAND-1222,MISS-11056,2025-07-28,70.0,3126.48,312.65,343.91,3783.03,1588.87,5371.91
PAY-2026-2887,CAND-1112,MISS-13313,2024-06-09,35.0,1326.77,132.68,145.94,1605.39,674.26,2279.66
PAY-2026-2888,CAND-1320,MISS-11243,2026-08-22,70.0,2780.48,278.05,305.85,3364.37,1413.04,4777.41
PAY-2026-2889,CAND-1113,MISS-12216,2024-09-28,35.0,1416.08,141.61,155.77,1713.46,719.65,2433.12
PAY-2026-2890,CAND-1044,MISS-11600,2024-07-30,630.0,24297.23,2429.72,2672.7,29399.65,12347.85,41747.5
PAY-2026-2891,CAND-1320,MISS-12687,2024-03-19,210.0,7366.1,736.61,810.27,8912.97,3743.45,12656.42
PAY-2026-2892,CAND-1374,MISS-10436,2025-07-30,315.0,15567.32,1556.73,1712.41,18836.46,7911.31,26747.77
PAY-2026-2893,CAND-1303,MISS-10746,2024-03-25,70.0,3418.3,341.83,376.01,4136.14,1737.18,5873.32
PAY-2026-2894,CAND-1079,MISS-10080,2025-04-10,70.0,5097.44,509.74,560.72,6167.9,2590.52,8758.42
PAY-2026-2895,CAND-1381,MISS-11102,2024-03-23,630.0,44320.59,4432.06,4875.26,53627.91,22523.72,76151.64
PAY-2026-2896,CAND-1336,MISS-11256,2026-05-15,210.0,7006.75,700.68,770.74,8478.17,3560.83,12039.0
PAY-2026-2897,CAND-1247,MISS-11435,2024-03-09,210.0,13896.52,1389.65,1528.62,16814.8,7062.21,23877.01
PAY-2026-2898,CAND-1158,MISS-10733,2026-04-01,210.0,12074.94,1207.49,1328.24,14610.67,6136.48,20747.15
PAY-2026-2899,CAND-1156,MISS-11760,2026-08-10,315.0,11284.28,1128.43,1241.27,13653.98,5734.67,19388.65
PAY-2026-2900,CAND-1159,MISS-10188,2025-05-31,70.0,2691.18,269.12,296.03,3256.32,1367.66,4623.98
PAY-2026-2901,CAND-1453,MISS-11745,2026-01-14,210.0,15536.54,1553.65,1709.02,18799.21,7895.67,26694.88
PAY-2026-2902,CAND-1361,MISS-12933,2026-02-14,70.0,3303.88,330.39,363.43,3997.69,1679.03,5676.73
PAY-2026-2903,CAND-1350,MISS-10279,2025-08-17,210.0,11278.32,1127.83,1240.62,13646.77,5731.64,19378.41
PAY-2026-2904,CAND-1271,MISS-10774,2024-02-08,210.0,11669.11,1166.91,1283.6,14119.62,5930.24,20049.86
PAY-2026-2905,CAND-1226,MISS-12749,2025-05-24,70.0,4804.41,480.44,528.49,5813.34,2441.6,8254.94
PAY-2026-2906,CAND-1332,MISS-12835,2024-10-18,210.0,14948.6,1494.86,1644.35,18087.8,7596.88,25684.68
PAY-2026-2907,CAND-1423,MISS-10611,2025-12-19,17.5,1136.79,113.68,125.05,1375.52,577.72,1953.23
PAY-2026-2908,CAND-1324,MISS-12934,2024-05-14,35.0,1287.92,128.79,141.67,1558.38,654.52,2212.9
PAY-2026-2909,CAND-1452,MISS-10643,2025-09-03,70.0,2273.74,227.37,250.11,2751.22,1155.51,3906.73
PAY-2026-2910,CAND-1370,MISS-13386,2025-03-15,70.0,4832.04,483.2,531.52,5846.77,2455.65,8302.42
PAY-2026-2911,CAND-1122,MISS-12850,2024-02-13,35.0,1259.64,125.96,138.56,1524.16,640.15,2164.3
PAY-2026-2912,CAND-1434,MISS-10139,2025-01-01,210.0,8743.52,874.35,961.79,10579.66,4443.46,15023.12
PAY-2026-2913,CAND-1148,MISS-12051,2025-08-22,70.0,3880.0,388.0,426.8,4694.79,1971.81,6666.61
PAY-2026-2914,CAND-1408,MISS-11993,2024-04-30,35.0,1269.18,126.92,139.61,1535.71,645.0,2180.71
PAY-2026-2915,CAND-1425,MISS-12851,2024-05-23,35.0,1533.76,153.38,168.71,1855.86,779.46,2635.32
PAY-2026-2916,CAND-1062,MISS-11212,2025-10-27,210.0,9648.84,964.88,1061.37,11675.1,4903.54,16578.65
PAY-2026-2917,CAND-1368,MISS-11923,2025-09-24,35.0,1473.26,147.33,162.06,1782.64,748.71,2531.36
PAY-2026-2918,CAND-1436,MISS-10321,2025-09-17,70.0,3779.25,377.92,415.72,4572.89,1920.61,6493.51
PAY-2026-2919,CAND-1476,MISS-12015,2025-08-12,35.0,2262.18,226.22,248.84,2737.23,1149.64,3886.87
PAY-2026-2920,CAND-1160,MISS-12486,2024-09-29,315.0,18898.49,1889.85,2078.83,22867.17,9604.21,32471.39
PAY-2026-2921,CAND-1447,MISS-10676,2026-04-18,210.0,6302.66,630.27,693.29,7626.22,3203.01,10829.23
PAY-2026-2922,CAND-1240,MISS-13043,2024-08-02,70.0,3173.93,317.39,349.13,3840.46,1612.99,5453.45
PAY-2026-2923,CAND-1003,MISS-11926,2025-07-19,210.0,15230.97,1523.1,1675.41,18429.47,7740.38,26169.85
PAY-2026-2924,CAND-1113,MISS-12052,2025-02-10,35.0,1109.42,110.94,122.04,1342.4,563.81,1906.21
PAY-2026-2925,CAND-1290,MISS-10769,2024-05-20,35.0,1088.51,108.85,119.74,1317.09,553.18,1870.27
PAY-2026-2926,CAND-1166,MISS-10754,2024-03-23,70.0,4774.98,477.5,525.25,5777.72,2426.64,8204.36
PAY-2026-2927,CAND-1165,MISS-12399,2025-07-22,630.0,40191.01,4019.1,4421.01,48631.12,20425.07,69056.19
PAY-2026-2928,CAND-1050,MISS-12302,2024-03-13,35.0,2230.81,223.08,245.39,2699.28,1133.7,3832.98
PAY-2026-2929,CAND-1158,MISS-10705,2025-12-08,35.0,1193.82,119.38,131.32,1444.52,606.7,2051.21
PAY-2026-2930,CAND-1310,MISS-11213,2024-03-09,630.0,26612.64,2661.26,2927.39,32201.29,13524.54,45725.84
PAY-2026-2931,CAND-1090,MISS-13134,2025-09-02,70.0,4264.79,426.48,469.13,5160.4,2167.37,7327.76
PAY-2026-2932,CAND-1156,MISS-12617,2024-08-25,70.0,3821.78,382.18,420.4,4624.35,1942.23,6566.57
PAY-2026-2933,CAND-1410,MISS-10132,2024-06-15,70.0,3714.5,371.45,408.6,4494.55,1887.71,6382.26
PAY-2026-2934,CAND-1156,MISS-10959,2024-06-05,315.0,13178.62,1317.86,1449.65,15946.14,6697.38,22643.51
PAY-2026-2935,CAND-1369,MISS-13000,2024-09-13,210.0,13127.5,1312.75,1444.02,15884.27,6671.39,22555.66
PAY-2026-2936,CAND-1223,MISS-11978,2025-12-25,315.0,22765.17,2276.52,2504.17,27545.86,11569.26,39115.12
PAY-2026-2937,CAND-1455,MISS-13019,2026-01-18,35.0,1340.94,134.09,147.5,1622.54,681.47,2304.01
PAY-2026-2938,CAND-1488,MISS-11049,2024-07-23,630.0,40708.62,4070.86,4477.95,49257.43,20688.12,69945.55
PAY-2026-2939,CAND-1091,MISS-11136,2025-06-23,210.0,13453.85,1345.39,1479.92,16279.16,6837.25,23116.41
PAY-2026-2940,CAND-1180,MISS-13164,2026-01-07,35.0,2535.41,253.54,278.89,3067.84,1288.49,4356.33
