mission_id,agence_id,client_id,candidat_id,type_contrat,statut_mission,date_debut,date_fin,heures_travaillees,taux_horaire_paye,taux_horaire_facture,coeff_facturation,chiffre_affaires,cout_salarial,marge_brute
MISS-11697,AG-01,CLI-101,CAND-1144,Recrutement CDI,Terminée,2024-02-25,2024-03-06,70,34.19,64.42,1.884,4509.44,2393.42,2116.02
MISS-11698,AG-17,CLI-150,CAND-1019,Intérim IA/Data,Terminée,2026-07-09,2026-07-29,140,42.07,76.64,1.822,10730.16,5889.28,4840.88
MISS-11699,AG-19,CLI-145,CAND-1191,Intérim IA/Data,Terminée,2025-10-12,2025-11-01,140,64.77,124.87,1.928,17481.56,9068.42,8413.14
MISS-11700,AG-12,CLI-175,CAND-1496,Intérim IA/Data,Terminée,2024-03-03,2024-06-01,630,52.89,98.38,1.86,61979.71,33321.12,28658.59
MISS-11701,AG-04,CLI-120,CAND-1247,Intérim IA/Data,En cours,2026-02-21,2026-08-20,1260,59.38,104.04,1.752,131090.88,74823.52,56267.36
MISS-11702,AG-16,CLI-106,CAND-1097,Intérim IA/Data,Terminée,2024-08-20,2024-09-09,140,40.67,79.12,1.945,11077.29,5694.05,5383.24
MISS-11703,AG-02,CLI-140,CAND-1031,Intérim IA/Data,Annulée,2024-06-07,2024-08-06,420,58.12,107.82,1.855,45282.43,24409.48,20872.94
MISS-11704,AG-11,CLI-112,CAND-1355,Intérim IA/Data,Terminée,2025-12-04,2025-12-14,70,45.67,94.4,2.067,6608.19,3197.08,3411.11
MISS-11705,AG-21,CLI-110,CAND-1351,Management Transition,Terminée,2024-08-02,2024-08-22,140,60.87,120.18,1.974,16825.17,8522.44,8302.73
MISS-11706,AG-14,CLI-116,CAND-1192,Recrutement CDI,Terminée,2026-03-14,2026-05-13,420,38.89,80.47,2.069,33795.61,16333.93,17461.68
MISS-11707,AG-16,CLI-126,CAND-1355,Intérim IA/Data,En cours,2025-07-29,2025-08-18,140,35.04,65.99,1.883,9238.87,4905.81,4333.06
MISS-11708,AG-18,CLI-113,CAND-1127,Recrutement CDI,Annulée,2025-05-20,2025-06-09,140,34.42,69.97,2.033,9796.15,4819.17,4976.98
MISS-11709,AG-14,CLI-113,CAND-1035,Intérim IA/Data,Annulée,2026-05-09,2026-05-14,35,66.73,135.39,2.029,4738.69,2335.38,2403.31
MISS-11710,AG-17,CLI-106,CAND-1290,Intérim IA/Data,Terminée,2025-07-10,2025-07-15,35,69.1,144.53,2.092,5058.52,2418.33,2640.19
MISS-11711,AG-12,CLI-114,CAND-1225,Intérim IA/Data,Terminée,2026-06-28,2026-09-26,630,56.66,117.68,2.077,74135.62,35693.61,38442.01
MISS-11712,AG-06,CLI-165,CAND-1452,Management Transition,En cours,2025-09-28,2025-12-27,630,73.09,139.93,1.915,88155.81,46043.96,42111.84
MISS-11713,AG-07,CLI-156,CAND-1392,Intérim IA/Data,Terminée,2024-07-23,2025-01-19,1260,50.26,89.9,1.789,113279.89,63322.75,49957.15
MISS-11714,AG-06,CLI-127,CAND-1387,Intérim IA/Data,Terminée,2026-07-26,2026-07-31,35,48.76,94.46,1.937,3306.03,1706.47,1599.56
MISS-11715,AG-20,CLI-121,CAND-1136,Intérim IA/Data,Terminée,2025-02-04,2025-02-24,140,52.37,95.65,1.826,13390.68,7331.91,6058.77
MISS-11716,AG-02,CLI-106,CAND-1378,Management Transition,Terminée,2024-02-10,2024-03-01,140,63.24,123.26,1.949,17256.46,8853.75,8402.71
MISS-11717,AG-17,CLI-145,CAND-1208,Intérim IA/Data,Terminée,2026-07-22,2026-09-20,420,41.74,77.1,1.847,32381.8,17528.71,14853.09
MISS-11718,AG-14,CLI-171,CAND-1021,Intérim IA/Data,Terminée,2025-11-27,2026-02-25,630,67.65,138.46,2.047,87226.88,42616.56,44610.32
MISS-11719,AG-12,CLI-116,CAND-1124,Intérim IA/Data,Terminée,2026-03-19,2026-04-08,140,34.0,68.75,2.022,9624.59,4760.13,4864.46
MISS-11720,AG-03,CLI-137,CAND-1405,Recrutement CDI,Terminée,2024-01-19,2024-01-24,35,62.83,110.81,1.764,3878.33,2199.04,1679.3
MISS-11721,AG-06,CLI-142,CAND-1093,Management Transition,Terminée,2024-06-08,2024-06-28,140,71.17,148.39,2.085,20774.61,9964.38,10810.23
MISS-11722,AG-14,CLI-141,CAND-1387,Intérim IA/Data,Terminée,2024-08-19,2024-08-29,70,64.68,115.26,1.782,8068.19,4527.5,3540.68
MISS-11723,AG-12,CLI-123,CAND-1343,Intérim IA/Data,Terminée,2025-06-12,2025-07-02,140,56.81,107.56,1.893,15058.54,7953.36,7105.18
MISS-11724,AG-21,CLI-118,CAND-1363,Intérim IA/Data,Annulée,2025-04-23,2025-05-03,70,54.95,98.7,1.796,6908.75,3846.4,3062.35
MISS-11725,AG-12,CLI-117,CAND-1180,Recrutement CDI,Terminée,2024-04-01,2024-04-06,35,72.54,132.29,1.824,4630.01,2538.85,2091.16
MISS-11726,AG-01,CLI-173,CAND-1471,Intérim IA/Data,Terminée,2024-11-26,2024-12-16,140,31.41,65.11,2.073,9115.81,4397.26,4718.55
MISS-11727,AG-19,CLI-110,CAND-1173,Recrutement CDI,En cours,2024-10-11,2024-10-31,140,48.25,87.65,1.817,12271.4,6754.75,5516.65
MISS-11728,AG-07,CLI-172,CAND-1373,Intérim IA/Data,Terminée,2025-11-12,2025-12-02,140,74.12,136.24,1.838,19073.14,10376.75,8696.39
MISS-11729,AG-17,CLI-159,CAND-1165,Intérim IA/Data,Terminée,2024-03-11,2024-03-31,140,67.17,119.13,1.774,16678.51,9403.31,7275.19
MISS-11730,AG-09,CLI-110,CAND-1232,Intérim IA/Data,Terminée,2026-07-13,2026-08-02,140,60.49,110.99,1.835,15538.87,8468.14,7070.74
MISS-11731,AG-08,CLI-167,CAND-1187,Intérim IA/Data,En cours,2026-07-03,2026-09-01,420,48.14,98.72,2.051,41463.07,20217.92,21245.15
MISS-11732,AG-09,CLI-129,CAND-1037,Intérim IA/Data,Terminée,2025-02-06,2025-04-07,420,73.09,130.66,1.788,54877.52,30697.31,24180.21
MISS-11733,AG-02,CLI-139,CAND-1403,Recrutement CDI,Terminée,2026-01-09,2026-03-10,420,31.2,56.07,1.797,23550.48,13105.2,10445.28
MISS-11734,AG-21,CLI-125,CAND-1338,Intérim IA/Data,Terminée,2026-07-05,2026-07-15,70,59.55,116.18,1.951,8132.31,4168.84,3963.47
MISS-11735,AG-21,CLI-146,CAND-1386,Intérim IA/Data,Terminée,2026-06-29,2026-07-19,140,53.26,102.18,1.918,14304.81,7456.68,6848.13
MISS-11736,AG-01,CLI-117,CAND-1155,Recrutement CDI,Terminée,2026-01-09,2026-01-14,35,72.13,138.18,1.916,4836.17,2524.39,2311.78
MISS-11737,AG-15,CLI-174,CAND-1361,Intérim IA/Data,Terminée,2025-03-16,2025-04-05,140,55.37,101.48,1.833,14206.99,7752.33,6454.66
MISS-11738,AG-17,CLI-115,CAND-1217,Intérim IA/Data,Annulée,2026-04-18,2026-05-08,140,31.79,56.95,1.792,7973.19,4450.13,3523.06
MISS-11739,AG-01,CLI-151,CAND-1461,Intérim IA/Data,En cours,2025-03-10,2025-05-09,420,36.88,75.83,2.056,31849.17,15488.32,16360.84
MISS-11740,AG-03,CLI-105,CAND-1424,Recrutement CDI,Terminée,2026-07-29,2026-10-27,630,58.11,116.63,2.007,73474.19,36608.08,36866.11
MISS-11741,AG-03,CLI-174,CAND-1454,Intérim IA/Data,Terminée,2025-08-23,2025-09-12,140,65.6,127.98,1.951,17916.6,9184.16,8732.44
MISS-11742,AG-22,CLI-147,CAND-1051,Recrutement CDI,Terminée,2026-04-26,2026-06-25,420,40.01,82.3,2.057,34566.2,16803.42,17762.77
MISS-11743,AG-22,CLI-111,CAND-1281,Intérim IA/Data,Terminée,2024-11-29,2024-12-19,140,34.93,62.72,1.796,8780.81,4890.43,3890.38
MISS-11744,AG-12,CLI-126,CAND-1131,Intérim IA/Data,Terminée,2025-12-24,2026-01-03,70,61.04,116.48,1.908,8153.84,4272.55,3881.29
MISS-11745,AG-18,CLI-140,CAND-1453,Intérim IA/Data,Terminée,2025-12-15,2026-02-13,420,73.98,138.65,1.874,58231.81,31073.08,27158.73
MISS-11746,AG-18,CLI-164,CAND-1162,Intérim IA/Data,Terminée,2024-04-24,2024-10-21,1260,66.44,128.26,1.93,161602.51,83712.25,77890.26
MISS-11747,AG-11,CLI-126,CAND-1141,Intérim IA/Data,Terminée,2024-10-22,2024-10-27,35,33.21,58.23,1.753,2037.98,1162.38,875.6
MISS-11748,AG-18,CLI-129,CAND-1321,Intérim IA/Data,Terminée,2025-08-13,2025-10-12,420,45.47,93.6,2.058,39310.95,19097.14,20213.81
MISS-11749,AG-12,CLI-130,CAND-1384,Intérim IA/Data,Terminée,2024-09-11,2024-11-10,420,52.42,96.84,1.847,40670.77,22016.1,18654.67
MISS-11750,AG-01,CLI-143,CAND-1194,Intérim IA/Data,Terminée,2024-07-23,2024-09-21,420,58.71,115.5,1.967,48508.24,24660.0,23848.23
MISS-11751,AG-11,CLI-136,CAND-1381,Recrutement CDI,Terminée,2024-05-09,2024-05-19,70,72.1,148.99,2.066,10429.47,5047.07,5382.4
MISS-11752,AG-08,CLI-146,CAND-1266,Intérim IA/Data,Terminée,2026-04-27,2026-05-17,140,36.36,72.84,2.003,10197.54,5090.22,5107.32
MISS-11753,AG-19,CLI-162,CAND-1211,Intérim IA/Data,En cours,2026-07-02,2026-07-12,70,34.42,65.06,1.89,4554.46,2409.37,2145.09
MISS-11754,AG-07,CLI-145,CAND-1314,Intérim IA/Data,Terminée,2024-10-09,2024-12-08,420,64.59,134.58,2.084,56523.76,27128.04,29395.72
MISS-11755,AG-14,CLI-143,CAND-1272,Intérim IA/Data,Terminée,2026-02-19,2026-04-20,420,37.58,68.4,1.82,28728.62,15782.55,12946.06
MISS-11756,AG-16,CLI-142,CAND-1383,Intérim IA/Data,Terminée,2024-10-02,2024-10-22,140,63.27,123.76,1.956,17326.43,8857.43,8469.0
MISS-11757,AG-04,CLI-154,CAND-1380,Intérim IA/Data,Terminée,2026-06-30,2026-12-27,1260,41.48,79.3,1.912,99913.65,52262.15,47651.5
MISS-11758,AG-21,CLI-113,CAND-1451,Recrutement CDI,Terminée,2024-04-30,2024-07-29,630,47.64,90.79,1.906,57198.12,30014.43,27183.69
MISS-11759,AG-13,CLI-159,CAND-1236,Recrutement CDI,En cours,2025-10-19,2025-10-24,35,40.71,81.96,2.014,2868.72,1424.71,1444.01
MISS-11760,AG-10,CLI-118,CAND-1156,Intérim IA/Data,Terminée,2026-07-11,2026-10-09,630,35.82,70.06,1.956,44138.64,22568.56,21570.08
MISS-11761,AG-16,CLI-122,CAND-1102,Intérim IA/Data,En cours,2024-11-04,2025-01-03,420,40.12,77.98,1.944,32751.06,16850.93,15900.13
MISS-11762,AG-07,CLI-107,CAND-1319,Intérim IA/Data,En cours,2025-02-15,2025-04-16,420,36.64,74.84,2.042,31430.84,15389.7,16041.14
MISS-11763,AG-11,CLI-123,CAND-1044,Intérim IA/Data,Terminée,2024-12-08,2024-12-28,140,47.86,91.24,1.906,12773.12,6700.55,6072.57
MISS-11764,AG-16,CLI-145,CAND-1188,Intérim IA/Data,En cours,2024-03-14,2024-03-19,35,30.67,62.33,2.032,2181.63,1073.43,1108.2
MISS-11765,AG-18,CLI-128,CAND-1189,Management Transition,Terminée,2026-04-14,2026-05-04,140,61.97,121.57,1.962,17019.44,8675.19,8344.25
MISS-11766,AG-19,CLI-156,CAND-1402,Intérim IA/Data,Terminée,2024-05-07,2024-05-27,140,71.02,127.34,1.793,17827.95,9943.19,7884.76
MISS-11767,AG-18,CLI-112,CAND-1141,Intérim IA/Data,Terminée,2024-07-15,2024-07-20,35,68.47,122.77,1.793,4296.93,2396.6,1900.33
MISS-11768,AG-12,CLI-144,CAND-1256,Recrutement CDI,Terminée,2025-08-21,2025-09-10,140,30.19,55.94,1.853,7831.02,4226.22,3604.8
MISS-11769,AG-20,CLI-166,CAND-1318,Intérim IA/Data,Annulée,2025-06-15,2025-07-05,140,55.49,97.53,1.758,13653.86,7768.85,5885.01
MISS-11770,AG-12,CLI-108,CAND-1121,Recrutement CDI,Terminée,2026-06-01,2026-11-28,1260,46.8,86.73,1.853,109281.96,58968.82,50313.14
MISS-11771,AG-21,CLI-130,CAND-1014,Intérim IA/Data,Terminée,2025-11-08,2025-11-28,140,73.57,147.05,1.999,20587.47,10300.16,10287.31
MISS-11772,AG-21,CLI-133,CAND-1470,Intérim IA/Data,Terminée,2025-01-17,2025-01-22,35,70.39,146.21,2.077,5117.39,2463.48,2653.9
MISS-11773,AG-19,CLI-146,CAND-1104,Intérim IA/Data,Terminée,2024-08-23,2024-09-12,140,52.8,108.48,2.055,15186.76,7391.36,7795.4
MISS-11774,AG-22,CLI-156,CAND-1223,Intérim IA/Data,En cours,2025-01-15,2025-02-04,140,59.76,125.12,2.094,17516.45,8366.54,9149.91
MISS-11775,AG-12,CLI-125,CAND-1222,Recrutement CDI,Terminée,2025-11-25,2025-12-15,140,57.5,116.44,2.025,16301.92,8049.57,8252.34
MISS-11776,AG-20,CLI-126,CAND-1196,Intérim IA/Data,Terminée,2025-03-22,2025-06-20,630,46.57,86.37,1.855,54412.82,29336.17,25076.65
MISS-11777,AG-11,CLI-114,CAND-1174,Management Transition,Annulée,2025-12-13,2025-12-23,70,46.21,96.98,2.099,6788.26,3234.37,3553.9
MISS-11778,AG-12,CLI-167,CAND-1198,Recrutement CDI,Terminée,2024-06-12,2024-12-09,1260,63.12,130.39,2.066,164291.41,79532.56,84758.84
MISS-11779,AG-10,CLI-171,CAND-1184,Intérim IA/Data,Terminée,2025-11-17,2025-12-07,140,48.85,93.45,1.913,13083.21,6839.28,6243.93
MISS-11780,AG-18,CLI-168,CAND-1144,Intérim IA/Data,En cours,2026-05-05,2026-07-04,420,40.21,74.75,1.859,31392.94,16887.1,14505.85
MISS-11781,AG-05,CLI-155,CAND-1185,Intérim IA/Data,En cours,2025-07-13,2026-01-09,1260,37.04,71.41,1.928,89981.05,46672.21,43308.85
MISS-11782,AG-19,CLI-176,CAND-1050,Intérim IA/Data,Terminée,2025-08-12,2025-09-01,140,54.85,98.7,1.799,13817.74,7679.31,6138.43
MISS-11783,AG-17,CLI-153,CAND-1251,Intérim IA/Data,Terminée,2026-05-31,2026-11-27,1260,54.49,103.13,1.892,129939.01,68660.58,61278.43
MISS-11784,AG-14,CLI-144,CAND-1035,Management Transition,Terminée,2026-05-15,2026-07-14,420,46.77,94.97,2.03,39887.46,19644.94,20242.52
MISS-11785,AG-09,CLI-136,CAND-1173,Intérim IA/Data,Terminée,2025-06-04,2025-06-24,140,74.92,135.41,1.807,18956.76,10489.16,8467.6
MISS-11786,AG-08,CLI-141,CAND-1340,Intérim IA/Data,Terminée,2024-08-11,2024-08-21,70,60.01,106.72,1.778,7470.24,4200.78,3269.46
MISS-11787,AG-09,CLI-116,CAND-1400,Recrutement CDI,Terminée,2025-03-22,2025-04-11,140,67.88,119.6,1.762,16744.49,9502.6,7241.9
MISS-11788,AG-04,CLI-128,CAND-1361,Recrutement CDI,Terminée,2025-07-31,2025-08-20,140,53.7,98.97,1.843,13855.96,7518.19,6337.77
MISS-11789,AG-15,CLI-145,CAND-1163,Intérim IA/Data,En cours,2024-08-22,2024-11-20,630,43.66,85.99,1.969,54171.88,27507.41,26664.47
MISS-11790,AG-03,CLI-132,CAND-1277,Recrutement CDI,En cours,2025-05-24,2025-05-29,35,48.48,93.21,1.923,3262.44,1696.79,1565.65
MISS-11791,AG-11,CLI-133,CAND-1140,Intérim IA/Data,Terminée,2026-03-06,2026-03-16,70,42.15,80.13,1.901,5609.09,2950.36,2658.74
MISS-11792,AG-21,CLI-138,CAND-1377,Intérim IA/Data,En cours,2025-09-21,2025-12-20,630,43.75,76.83,1.756,48400.35,27562.17,20838.18
MISS-11793,AG-19,CLI-151,CAND-1391,Intérim IA/Data,Terminée,2026-02-28,2026-03-20,140,51.97,99.74,1.919,13964.23,7275.97,6688.26
MISS-11794,AG-10,CLI-109,CAND-1277,Intérim IA/Data,En cours,2024-12-25,2025-02-23,420,69.31,124.33,1.794,52218.87,29111.3,23107.58
MISS-11795,AG-11,CLI-100,CAND-1426,Intérim IA/Data,Annulée,2024-06-23,2024-06-28,35,39.97,80.66,2.018,2823.06,1399.09,1423.97
MISS-11796,AG-22,CLI-103,CAND-1048,Intérim IA/Data,Annulée,2026-07-04,2026-07-14,70,32.04,56.36,1.759,3945.26,2242.66,1702.6
MISS-11797,AG-05,CLI-161,CAND-1369,Intérim IA/Data,Annulée,2025-09-12,2025-10-02,140,54.83,98.16,1.79,13742.29,7675.8,6066.49
MISS-11798,AG-05,CLI-105,CAND-1158,Intérim IA/Data,Terminée,2024-08-31,2024-10-30,420,37.45,74.78,1.997,31408.51,15727.43,15681.08
MISS-11799,AG-09,CLI-159,CAND-1345,Intérim IA/Data,Terminée,2025-05-05,2025-05-15,70,43.24,83.85,1.939,5869.57,3026.8,2842.77
MISS-11800,AG-16,CLI-143,CAND-1190,Intérim IA/Data,En cours,2026-07-15,2026-07-25,70,62.31,124.12,1.992,8688.63,4361.48,4327.14
MISS-11801,AG-04,CLI-105,CAND-1499,Recrutement CDI,Terminée,2024-07-14,2024-07-24,70,60.97,125.09,2.052,8756.04,4268.08,4487.96
MISS-11802,AG-09,CLI-170,CAND-1262,Intérim IA/Data,Terminée,2025-01-05,2025-01-25,140,45.33,79.5,1.754,11129.51,6346.8,4782.71
MISS-11803,AG-11,CLI-134,CAND-1451,Intérim IA/Data,Terminée,2026-04-29,2026-06-28,420,39.53,77.65,1.964,32613.5,16604.6,16008.9
MISS-11804,AG-08,CLI-164,CAND-1367,Intérim IA/Data,Annulée,2025-05-17,2025-05-27,70,54.16,99.8,1.843,6986.24,3791.01,3195.22
MISS-11805,AG-17,CLI-140,CAND-1031,Intérim IA/Data,Terminée,2025-04-05,2025-10-02,1260,49.04,94.46,1.926,119015.94,61786.6,57229.33
MISS-11806,AG-12,CLI-115,CAND-1136,Intérim IA/Data,Terminée,2026-06-07,2026-06-27,140,69.85,129.55,1.855,18136.69,9779.35,8357.35
MISS-11807,AG-20,CLI-139,CAND-1421,Intérim IA/Data,Terminée,2026-03-27,2026-05-26,420,43.23,76.16,1.762,31986.65,18156.14,13830.5
MISS-11808,AG-02,CLI-135,CAND-1084,Intérim IA/Data,Terminée,2026-06-09,2026-06-29,140,70.69,123.9,1.753,17346.36,9897.06,7449.3
MISS-11809,AG-04,CLI-146,CAND-1201,Intérim IA/Data,Terminée,2025-02-20,2025-03-12,140,47.64,92.09,1.933,12892.92,6670.0,6222.92
MISS-11810,AG-03,CLI-113,CAND-1386,Recrutement CDI,Terminée,2026-07-02,2026-08-31,420,46.08,92.14,2.0,38696.88,19352.62,19344.26
MISS-11811,AG-17,CLI-129,CAND-1108,Intérim IA/Data,Terminée,2026-05-10,2026-11-06,1260,41.63,86.72,2.083,109268.94,52450.57,56818.37
MISS-11812,AG-01,CLI-143,CAND-1392,Intérim IA/Data,En cours,2025-08-10,2025-10-09,420,49.8,101.79,2.044,42752.12,20916.85,21835.27
MISS-11813,AG-19,CLI-152,CAND-1398,Intérim IA/Data,Terminée,2024-06-23,2024-06-28,35,69.12,142.29,2.059,4979.99,2419.06,2560.92
MISS-11814,AG-08,CLI-128,CAND-1142,Intérim IA/Data,En cours,2025-06-12,2025-08-11,420,52.95,105.19,1.987,44179.22,22236.96,21942.25
MISS-11815,AG-02,CLI-129,CAND-1043,Recrutement CDI,Terminée,2025-04-29,2025-05-09,70,62.38,119.92,1.922,8394.2,4366.82,4027.38
MISS-11816,AG-06,CLI-158,CAND-1118,Intérim IA/Data,Annulée,2024-04-03,2024-04-23,140,35.16,71.29,2.028,9980.26,4922.4,5057.86
MISS-11817,AG-01,CLI-105,CAND-1235,Intérim IA/Data,En cours,2025-08-29,2025-10-28,420,58.51,118.21,2.02,49647.35,24576.08,25071.27
MISS-11818,AG-17,CLI-155,CAND-1104,Recrutement CDI,Terminée,2025-08-22,2026-02-18,1260,42.13,73.96,1.756,93191.66,53079.98,40111.68
MISS-11819,AG-02,CLI-132,CAND-1232,Recrutement CDI,En cours,2026-01-23,2026-02-12,140,44.54,86.57,1.944,12120.0,6235.65,5884.35
MISS-11820,AG-20,CLI-106,CAND-1138,Intérim IA/Data,En cours,2025-02-14,2025-03-06,140,64.71,114.76,1.774,16067.03,9059.31,7007.72
MISS-11821,AG-15,CLI-170,CAND-1111,Recrutement CDI,Terminée,2025-03-15,2025-05-14,420,63.24,129.22,2.043,54272.44,26562.2,27710.25
MISS-11822,AG-18,CLI-118,CAND-1418,Recrutement CDI,Terminée,2025-07-23,2025-08-12,140,59.06,109.12,1.848,15276.53,8268.39,7008.14
MISS-11823,AG-11,CLI-107,CAND-1415,Intérim IA/Data,Terminée,2024-08-31,2024-09-20,140,64.91,113.89,1.755,15944.25,9086.94,6857.32
MISS-11824,AG-03,CLI-174,CAND-1338,Intérim IA/Data,Terminée,2026-04-26,2026-05-01,35,57.0,102.37,1.796,3582.95,1994.83,1588.12
MISS-11825,AG-16,CLI-149,CAND-1027,Management Transition,En cours,2024-09-08,2024-09-28,140,52.51,106.56,2.029,14918.89,7352.09,7566.8
MISS-11826,AG-17,CLI-121,CAND-1300,Intérim IA/Data,Terminée,2024-12-20,2024-12-30,70,36.54,68.82,1.883,4817.67,2557.95,2259.72
MISS-11827,AG-02,CLI-109,CAND-1481,Intérim IA/Data,Terminée,2026-06-12,2026-06-22,70,71.3,129.63,1.818,9073.94,4991.07,4082.87
MISS-11828,AG-12,CLI-177,CAND-1312,Recrutement CDI,Terminée,2026-05-21,2026-07-20,420,73.81,131.37,1.78,55176.19,31001.19,24175.0
MISS-11829,AG-07,CLI-178,CAND-1386,Intérim IA/Data,Terminée,2026-04-23,2026-06-22,420,30.44,62.92,2.067,26427.96,12785.81,13642.15
MISS-11830,AG-05,CLI-108,CAND-1376,Intérim IA/Data,Terminée,2024-07-14,2024-07-19,35,53.72,111.55,2.076,3904.17,1880.18,2023.99
MISS-11831,AG-02,CLI-178,CAND-1399,Intérim IA/Data,Terminée,2024-07-21,2024-09-19,420,45.75,90.42,1.976,37974.7,19214.49,18760.21
MISS-11832,AG-02,CLI-125,CAND-1201,Intérim IA/Data,Terminée,2025-06-28,2025-07-18,140,44.2,90.44,2.046,12661.5,6187.73,6473.77
MISS-11833,AG-01,CLI-160,CAND-1260,Recrutement CDI,Terminée,2026-03-02,2026-03-07,35,40.41,77.41,1.916,2709.34,1414.34,1294.99
MISS-11834,AG-11,CLI-169,CAND-1405,Recrutement CDI,En cours,2025-02-18,2025-03-10,140,68.57,134.61,1.963,18845.2,9599.94,9245.25
MISS-11835,AG-19,CLI-127,CAND-1312,Intérim IA/Data,Terminée,2024-06-30,2024-08-29,420,32.32,65.32,2.021,27436.2,13574.73,13861.46
MISS-11836,AG-03,CLI-171,CAND-1034,Management Transition,En cours,2024-02-01,2024-02-06,35,62.26,118.16,1.898,4135.66,2179.01,1956.65
MISS-11837,AG-01,CLI-167,CAND-1132,Recrutement CDI,En cours,2025-09-04,2025-09-24,140,52.87,108.03,2.043,15123.93,7401.86,7722.07
MISS-11838,AG-09,CLI-147,CAND-1468,Intérim IA/Data,En cours,2024-10-31,2024-11-05,35,38.39,72.72,1.894,2545.15,1343.62,1201.53
MISS-11839,AG-01,CLI-110,CAND-1454,Intérim IA/Data,Terminée,2024-11-15,2025-01-14,420,46.91,94.21,2.008,39567.58,19700.73,19866.85
MISS-11840,AG-08,CLI-121,CAND-1074,Intérim IA/Data,Terminée,2024-01-03,2024-01-23,140,49.22,99.16,2.014,13881.78,6891.12,6990.66
MISS-11841,AG-03,CLI-155,CAND-1144,Recrutement CDI,Terminée,2026-03-03,2026-05-02,420,74.52,135.31,1.816,56828.15,31298.18,25529.97
MISS-11842,AG-15,CLI-158,CAND-1393,Intérim IA/Data,Annulée,2024-11-19,2024-12-09,140,42.2,80.75,1.913,11304.7,5907.89,5396.81
MISS-11843,AG-20,CLI-179,CAND-1102,Intérim IA/Data,Terminée,2026-07-23,2026-09-21,420,57.75,119.49,2.069,50186.39,24255.54,25930.85
MISS-11844,AG-22,CLI-168,CAND-1149,Intérim IA/Data,Terminée,2025-09-02,2025-09-22,140,55.6,104.49,1.879,14628.71,7784.5,6844.21
MISS-11845,AG-14,CLI-117,CAND-1181,Intérim IA/Data,Terminée,2024-08-18,2024-09-07,140,39.66,78.36,1.976,10970.27,5553.04,5417.24
MISS-11846,AG-08,CLI-104,CAND-1216,Intérim IA/Data,Terminée,2024-07-22,2024-09-20,420,55.14,114.86,2.083,48242.51,23157.82,25084.69
MISS-11847,AG-01,CLI-142,CAND-1172,Intérim IA/Data,Terminée,2024-12-02,2025-03-02,630,46.61,95.36,2.046,60075.94,29363.66,30712.28
MISS-11848,AG-02,CLI-178,CAND-1193,Management Transition,Terminée,2025-08-16,2025-08-26,70,32.81,66.09,2.015,4626.43,2296.52,2329.91
MISS-11849,AG-08,CLI-164,CAND-1123,Intérim IA/Data,Terminée,2024-07-07,2025-01-03,1260,44.79,80.9,1.806,101930.63,56440.64,45489.99
MISS-11850,AG-12,CLI-136,CAND-1128,Recrutement CDI,Terminée,2026-06-03,2026-08-02,420,54.0,109.18,2.022,45856.5,22679.57,23176.92
MISS-11851,AG-02,CLI-100,CAND-1259,Recrutement CDI,Terminée,2024-04-14,2024-05-04,140,65.23,133.54,2.047,18695.47,9132.32,9563.15
MISS-11852,AG-02,CLI-179,CAND-1385,Intérim IA/Data,Terminée,2024-07-01,2024-09-29,630,54.75,101.72,1.858,64081.28,34492.42,29588.85
MISS-11853,AG-22,CLI-118,CAND-1217,Recrutement CDI,Terminée,2024-05-24,2024-06-13,140,55.6,116.06,2.087,16249.0,7784.36,8464.65
MISS-11854,AG-13,CLI-130,CAND-1173,Intérim IA/Data,Terminée,2025-10-09,2025-10-29,140,39.84,72.65,1.824,10171.36,5577.05,4594.31
MISS-11855,AG-11,CLI-152,CAND-1279,Intérim IA/Data,Terminée,2025-11-16,2025-11-26,70,33.56,68.83,2.051,4818.02,2349.26,2468.76
MISS-11856,AG-12,CLI-148,CAND-1061,Recrutement CDI,Terminée,2025-05-10,2025-05-30,140,38.28,73.4,1.918,10276.36,5358.87,4917.49
MISS-11857,AG-15,CLI-129,CAND-1491,Intérim IA/Data,Terminée,2026-03-21,2026-04-10,140,59.71,115.14,1.928,16119.63,8359.52,7760.11
MISS-11858,AG-16,CLI-121,CAND-1117,Intérim IA/Data,Terminée,2026-01-01,2026-01-21,140,48.04,94.3,1.963,13201.94,6725.13,6476.8
MISS-11859,AG-22,CLI-121,CAND-1425,Management Transition,Terminée,2024-08-20,2024-09-09,140,31.75,62.44,1.966,8742.19,4445.59,4296.6
MISS-11860,AG-16,CLI-136,CAND-1425,Intérim IA/Data,Terminée,2025-01-20,2025-02-09,140,59.86,110.64,1.848,15489.9,8380.34,7109.56
MISS-11861,AG-05,CLI-134,CAND-1027,Intérim IA/Data,Terminée,2025-07-21,2025-08-10,140,68.68,128.68,1.874,18015.84,9615.01,8400.83
MISS-11862,AG-19,CLI-136,CAND-1271,Recrutement CDI,Terminée,2024-06-26,2024-07-16,140,73.73,133.52,1.811,18692.45,10321.86,8370.59
MISS-11863,AG-18,CLI-128,CAND-1172,Recrutement CDI,En cours,2024-10-05,2024-10-25,140,63.16,119.9,1.898,16785.4,8842.39,7943.01
MISS-11864,AG-07,CLI-118,CAND-1413,Intérim IA/Data,Terminée,2025-10-24,2025-11-03,70,47.53,89.68,1.887,6277.36,3327.44,2949.92
