facture_id,mission_id,client_id,agence_id,date_facture,date_echeance,dso_effectif_jours,montant_ht,montant_tva,statut_paiement
FAC-2026-2485,MISS-11793,CLI-151,AG-19,2026-03-30,2026-05-14,30,6982.12,1396.42,Payée
FAC-2026-2486,MISS-11931,CLI-149,AG-17,2024-11-30,2025-01-14,45,1945.76,389.15,Payée
FAC-2026-2487,MISS-10708,CLI-160,AG-01,2024-09-25,2024-11-09,45,76888.46,15377.69,Payée
FAC-2026-2488,MISS-13483,CLI-140,AG-05,2025-10-24,2025-12-08,30,9653.88,1930.78,En cours
FAC-2026-2489,MISS-13220,CLI-143,AG-11,2025-05-28,2025-07-12,30,2105.59,421.12,En cours
FAC-2026-2490,MISS-13293,CLI-148,AG-15,2026-03-17,2026-05-01,45,5140.14,1028.03,Payée
FAC-2026-2491,MISS-10928,CLI-176,AG-16,2026-04-04,2026-05-19,90,2465.02,493.01,Payée
FAC-2026-2492,MISS-13237,CLI-124,AG-11,2024-08-09,2024-09-23,30,22912.8,4582.56,En cours
FAC-2026-2493,MISS-11065,CLI-177,AG-22,2025-06-04,2025-07-19,45,17504.52,3500.9,Payée
FAC-2026-2494,MISS-10645,CLI-166,AG-08,2025-11-10,2025-12-25,30,28935.5,5787.1,Payée
FAC-2026-2495,MISS-10153,CLI-122,AG-09,2024-07-25,2024-09-08,30,4543.9,908.78,Payée
FAC-2026-2496,MISS-10886,CLI-123,AG-21,2024-08-11,2024-09-25,30,4627.32,925.46,Payée
FAC-2026-2497,MISS-13370,CLI-115,AG-08,2024-08-05,2024-09-19,90,28592.0,5718.4,Payée
FAC-2026-2498,MISS-12075,CLI-138,AG-01,2026-08-19,2026-10-03,90,32311.92,6462.38,Payée
FAC-2026-2499,MISS-11380,CLI-157,AG-01,2026-08-06,2026-09-20,90,25107.9,5021.58,Payée
FAC-2026-2500,MISS-12733,CLI-154,AG-08,2025-06-12,2025-07-27,90,29418.64,5883.73,Payée
FAC-2026-2501,MISS-11295,CLI-161,AG-06,2026-06-27,2026-08-11,60,24582.72,4916.54,En cours
FAC-2026-2502,MISS-11817,CLI-105,AG-01,2025-09-28,2025-11-12,60,24823.68,4964.74,En cours
FAC-2026-2503,MISS-12179,CLI-144,AG-09,2024-08-06,2024-09-20,90,7280.58,1456.12,Payée
FAC-2026-2504,MISS-10321,CLI-105,AG-12,2025-09-17,2025-11-01,30,7094.72,1418.94,Payée
FAC-2026-2505,MISS-11781,CLI-155,AG-05,2025-08-12,2025-09-26,30,44990.52,8998.11,Payée
FAC-2026-2506,MISS-10512,CLI-155,AG-09,2024-04-10,2024-05-25,45,17330.64,3466.13,Payée
FAC-2026-2507,MISS-12764,CLI-138,AG-19,2025-05-11,2025-06-25,90,5210.06,1042.01,Payée
FAC-2026-2508,MISS-10106,CLI-101,AG-20,2025-06-16,2025-07-31,30,6297.62,1259.52,Payée
FAC-2026-2509,MISS-13311,CLI-154,AG-09,2026-05-04,2026-06-18,30,30817.36,6163.47,Payée
FAC-2026-2510,MISS-10982,CLI-150,AG-17,2024-12-31,2025-02-14,30,30804.88,6160.98,Payée
FAC-2026-2511,MISS-11980,CLI-168,AG-18,2024-06-27,2024-08-11,45,19626.76,3925.35,Payée
FAC-2026-2512,MISS-12590,CLI-107,AG-06,2024-09-11,2024-10-26,60,2165.38,433.08,En cours
FAC-2026-2513,MISS-10532,CLI-167,AG-12,2026-05-02,2026-06-16,30,3722.7,744.54,Payée
FAC-2026-2514,MISS-10592,CLI-101,AG-19,2024-03-03,2024-04-17,45,20855.63,4171.13,Payée
FAC-2026-2515,MISS-12614,CLI-117,AG-22,2024-10-27,2024-12-11,30,32806.25,6561.25,En cours
FAC-2026-2516,MISS-12741,CLI-121,AG-03,2024-06-25,2024-08-09,45,1695.98,339.2,Payée
FAC-2026-2517,MISS-13489,CLI-150,AG-11,2024-02-07,2024-03-23,45,5040.48,1008.1,Payée
FAC-2026-2518,MISS-11526,CLI-140,AG-18,2025-01-04,2025-02-18,90,17045.34,3409.07,Payée
FAC-2026-2519,MISS-13137,CLI-104,AG-13,2025-10-24,2025-12-08,45,2725.68,545.14,Payée
FAC-2026-2520,MISS-10647,CLI-111,AG-05,2024-03-28,2024-05-12,30,2339.95,467.99,Payée
FAC-2026-2521,MISS-13425,CLI-159,AG-20,2024-03-17,2024-05-01,30,2374.04,474.81,Payée
FAC-2026-2522,MISS-12357,CLI-129,AG-18,2026-02-21,2026-04-07,30,9224.57,1844.91,Payée
FAC-2026-2523,MISS-12078,CLI-111,AG-04,2026-01-23,2026-03-09,30,9417.44,1883.49,En cours
FAC-2026-2524,MISS-10658,CLI-143,AG-21,2025-10-11,2025-11-25,30,3393.57,678.71,Payée
FAC-2026-2525,MISS-11191,CLI-161,AG-13,2026-08-06,2026-09-20,30,79750.12,15950.03,Payée
FAC-2026-2526,MISS-12620,CLI-137,AG-01,2026-04-15,2026-05-30,30,4591.07,918.21,En cours
FAC-2026-2527,MISS-13137,CLI-104,AG-13,2025-10-24,2025-12-08,90,2725.68,545.14,En cours
FAC-2026-2528,MISS-10795,CLI-108,AG-11,2024-10-22,2024-12-06,30,6527.82,1305.56,Payée
FAC-2026-2529,MISS-10504,CLI-174,AG-15,2024-09-27,2024-11-11,30,22781.98,4556.4,Payée
FAC-2026-2530,MISS-11163,CLI-139,AG-09,2025-10-28,2025-12-12,30,16720.66,3344.13,Payée
FAC-2026-2531,MISS-13142,CLI-162,AG-15,2024-03-03,2024-04-17,30,5771.06,1154.21,Payée
FAC-2026-2532,MISS-11067,CLI-144,AG-17,2025-09-02,2025-10-17,45,4891.61,978.32,En cours
FAC-2026-2533,MISS-12350,CLI-131,AG-01,2026-01-31,2026-03-17,30,22011.58,4402.32,En cours
FAC-2026-2534,MISS-12646,CLI-130,AG-03,2024-10-16,2024-11-30,30,22195.14,4439.03,Payée
FAC-2026-2535,MISS-10610,CLI-168,AG-01,2024-12-14,2025-01-28,30,9445.14,1889.03,Payée
FAC-2026-2536,MISS-10399,CLI-153,AG-14,2024-02-23,2024-04-08,90,25143.76,5028.75,Payée
FAC-2026-2537,MISS-13177,CLI-109,AG-16,2025-01-06,2025-02-20,45,16770.46,3354.09,Payée
FAC-2026-2538,MISS-10569,CLI-112,AG-07,2025-05-26,2025-07-10,30,2884.24,576.85,Payée
FAC-2026-2539,MISS-10687,CLI-127,AG-09,2025-12-24,2026-02-07,45,12960.61,2592.12,Payée
FAC-2026-2540,MISS-13037,CLI-139,AG-14,2025-06-20,2025-08-04,30,3553.32,710.66,Payée
FAC-2026-2541,MISS-10976,CLI-150,AG-03,2025-12-31,2026-02-14,30,7348.42,1469.69,Payée
FAC-2026-2542,MISS-13393,CLI-176,AG-08,2026-03-30,2026-05-14,30,80431.5,16086.3,Payée
FAC-2026-2543,MISS-12246,CLI-178,AG-08,2025-06-06,2025-07-21,60,3499.77,699.95,Payée
FAC-2026-2544,MISS-13197,CLI-155,AG-06,2024-09-12,2024-10-27,60,2895.08,579.02,Payée
FAC-2026-2545,MISS-12883,CLI-118,AG-03,2025-06-18,2025-08-02,90,28328.0,5665.6,En cours
FAC-2026-2546,MISS-10186,CLI-123,AG-09,2024-08-05,2024-09-19,30,2468.0,493.6,Payée
FAC-2026-2547,MISS-11721,CLI-142,AG-06,2024-07-08,2024-08-22,45,10387.3,2077.46,Payée
FAC-2026-2548,MISS-11602,CLI-105,AG-04,2025-03-29,2025-05-13,30,2281.16,456.23,En cours
FAC-2026-2549,MISS-10900,CLI-148,AG-20,2024-12-13,2025-01-27,30,4503.02,900.6,En cours
FAC-2026-2550,MISS-12968,CLI-139,AG-17,2024-08-02,2024-09-16,30,1360.78,272.16,Payée
FAC-2026-2551,MISS-11964,CLI-170,AG-01,2025-07-06,2025-08-20,30,21101.18,4220.24,Payée
FAC-2026-2552,MISS-13128,CLI-128,AG-04,2025-03-08,2025-04-22,30,2622.63,524.53,Payée
FAC-2026-2553,MISS-10527,CLI-164,AG-05,2024-08-07,2024-09-21,90,70500.19,14100.04,Payée
FAC-2026-2554,MISS-10348,CLI-160,AG-12,2024-06-14,2024-07-29,45,4735.82,947.16,Payée
FAC-2026-2555,MISS-10077,CLI-178,AG-12,2025-04-15,2025-05-30,60,1829.68,365.94,En cours
FAC-2026-2556,MISS-11309,CLI-102,AG-15,2024-05-06,2024-06-20,30,3926.06,785.21,En cours
FAC-2026-2557,MISS-11960,CLI-136,AG-02,2025-08-08,2025-09-22,45,25181.56,5036.31,Payée
FAC-2026-2558,MISS-13027,CLI-151,AG-20,2026-04-14,2026-05-29,60,8235.34,1647.07,Payée
FAC-2026-2559,MISS-11315,CLI-145,AG-20,2024-03-10,2024-04-24,45,3840.68,768.14,En retard (Litige)
FAC-2026-2560,MISS-10033,CLI-120,AG-12,2024-03-16,2024-04-30,45,7890.58,1578.12,Payée
FAC-2026-2561,MISS-10578,CLI-152,AG-11,2025-11-12,2025-12-27,30,6525.84,1305.17,En retard (Litige)
FAC-2026-2562,MISS-11573,CLI-112,AG-16,2024-04-24,2024-06-08,30,4409.1,881.82,Payée
FAC-2026-2563,MISS-10650,CLI-171,AG-02,2025-04-05,2025-05-20,45,29797.83,5959.57,Payée
FAC-2026-2564,MISS-13279,CLI-166,AG-02,2024-10-22,2024-12-06,60,2794.39,558.88,Payée
FAC-2026-2565,MISS-13179,CLI-120,AG-12,2025-08-19,2025-10-03,45,1820.52,364.1,Payée
FAC-2026-2566,MISS-13003,CLI-105,AG-08,2024-03-11,2024-04-25,45,5165.5,1033.1,Payée
FAC-2026-2567,MISS-10175,CLI-174,AG-21,2025-08-16,2025-09-30,45,5057.0,1011.4,Payée
FAC-2026-2568,MISS-11463,CLI-104,AG-08,2024-05-09,2024-06-23,30,22119.1,4423.82,Payée
FAC-2026-2569,MISS-10603,CLI-138,AG-19,2024-02-08,2024-03-24,30,2282.76,456.55,Payée
FAC-2026-2570,MISS-13333,CLI-113,AG-04,2025-10-22,2025-12-06,30,8650.34,1730.07,Payée
FAC-2026-2571,MISS-11732,CLI-129,AG-09,2025-03-08,2025-04-22,45,27438.76,5487.75,Payée
FAC-2026-2572,MISS-10625,CLI-131,AG-13,2024-09-10,2024-10-25,45,29716.84,5943.37,Payée
FAC-2026-2573,MISS-11924,CLI-163,AG-03,2025-07-05,2025-08-19,45,74500.51,14900.1,Payée
FAC-2026-2574,MISS-13169,CLI-117,AG-19,2025-04-08,2025-05-23,90,41598.38,8319.68,Payée
FAC-2026-2575,MISS-10459,CLI-140,AG-15,2025-11-30,2026-01-14,30,1532.5,306.5,Payée
FAC-2026-2576,MISS-12562,CLI-146,AG-11,2025-01-30,2025-03-16,45,4299.94,859.99,Payée
FAC-2026-2577,MISS-11650,CLI-151,AG-06,2024-07-03,2024-08-17,30,27115.18,5423.04,En cours
FAC-2026-2578,MISS-12330,CLI-167,AG-13,2024-10-01,2024-11-15,60,13692.14,2738.43,Payée
FAC-2026-2579,MISS-13365,CLI-118,AG-07,2025-04-22,2025-06-06,45,7250.57,1450.11,Payée
FAC-2026-2580,MISS-13408,CLI-167,AG-19,2025-12-20,2026-02-03,30,1258.4,251.68,Payée
FAC-2026-2581,MISS-12274,CLI-170,AG-04,2025-12-05,2026-01-19,45,1591.4,318.28,Payée
FAC-2026-2582,MISS-12114,CLI-116,AG-15,2026-03-25,2026-05-09,30,2337.64,467.53,En retard (Litige)
FAC-2026-2583,MISS-11626,CLI-102,AG-07,2026-02-24,2026-04-10,45,6934.89,1386.98,Payée
FAC-2026-2584,MISS-11094,CLI-152,AG-13,2026-02-09,2026-03-26,45,5288.78,1057.76,Payée
FAC-2026-2585,MISS-12661,CLI-120,AG-18,2026-01-03,2026-02-17,30,8475.42,1695.08,En retard (Litige)
FAC-2026-2586,MISS-13205,CLI-125,AG-09,2025-11-24,2026-01-08,30,5933.55,1186.71,Payée
FAC-2026-2587,MISS-10727,CLI-123,AG-08,2026-07-29,2026-09-12,30,8645.29,1729.06,Payée
FAC-2026-2588,MISS-13055,CLI-160,AG-11,2024-08-22,2024-10-06,30,7870.51,1574.1,Payée
FAC-2026-2589,MISS-13431,CLI-108,AG-15,2024-01-31,2024-03-16,60,16867.54,3373.51,En retard (Litige)
FAC-2026-2590,MISS-10128,CLI-129,AG-10,2026-06-06,2026-07-21,45,6314.94,1262.99,Payée
FAC-2026-2591,MISS-11526,CLI-140,AG-18,2025-01-04,2025-02-18,45,17045.34,3409.07,Payée
FAC-2026-2592,MISS-13093,CLI-122,AG-16,2025-02-06,2025-03-23,45,3975.02,795.0,Payée
FAC-2026-2593,MISS-10615,CLI-123,AG-21,2026-06-26,2026-08-10,90,21371.42,4274.28,Payée
FAC-2026-2594,MISS-12412,CLI-155,AG-06,2024-03-16,2024-04-30,45,8606.06,1721.21,Payée
FAC-2026-2595,MISS-11376,CLI-148,AG-01,2026-04-18,2026-06-02,60,14348.01,2869.6,Payée
FAC-2026-2596,MISS-13067,CLI-154,AG-07,2025-05-10,2025-06-24,30,14491.04,2898.21,Payée
FAC-2026-2597,MISS-11053,CLI-125,AG-14,2026-02-01,2026-03-18,30,60335.82,12067.16,Payée
FAC-2026-2598,MISS-10921,CLI-148,AG-10,2025-06-05,2025-07-20,30,5405.84,1081.17,Payée
FAC-2026-2599,MISS-10331,CLI-174,AG-18,2026-05-02,2026-06-16,30,5536.44,1107.29,Payée
FAC-2026-2600,MISS-10494,CLI-158,AG-04,2025-06-06,2025-07-21,45,1481.7,296.34,Payée
FAC-2026-2601,MISS-10885,CLI-101,AG-05,2026-05-17,2026-07-01,45,56080.64,11216.13,Payée
FAC-2026-2602,MISS-11216,CLI-148,AG-12,2024-06-17,2024-08-01,30,7193.32,1438.66,Payée
FAC-2026-2603,MISS-13435,CLI-148,AG-15,2024-08-20,2024-10-04,45,5385.78,1077.16,Payée
FAC-2026-2604,MISS-11691,CLI-116,AG-02,2026-08-27,2026-10-11,45,45545.99,9109.2,Payée
FAC-2026-2605,MISS-10150,CLI-145,AG-10,2025-03-22,2025-05-06,120,4131.0,826.2,Payée
FAC-2026-2606,MISS-11244,CLI-147,AG-04,2026-03-11,2026-04-25,30,31982.78,6396.56,En cours
FAC-2026-2607,MISS-11731,CLI-167,AG-08,2026-08-02,2026-09-16,90,20731.54,4146.31,En retard (Litige)
FAC-2026-2608,MISS-11891,CLI-152,AG-01,2025-12-04,2026-01-18,30,1591.2,318.24,Payée
FAC-2026-2609,MISS-10063,CLI-115,AG-16,2026-07-01,2026-08-15,30,6091.67,1218.33,Payée
FAC-2026-2610,MISS-12960,CLI-171,AG-01,2026-07-06,2026-08-20,45,2932.96,586.59,Payée
FAC-2026-2611,MISS-12410,CLI-131,AG-08,2024-07-09,2024-08-23,45,1753.25,350.65,Payée
FAC-2026-2612,MISS-12166,CLI-108,AG-20,2025-09-24,2025-11-08,30,2209.3,441.86,Payée
FAC-2026-2613,MISS-12172,CLI-163,AG-21,2025-02-19,2025-04-05,90,5307.37,1061.47,Payée
FAC-2026-2614,MISS-10445,CLI-144,AG-19,2026-04-28,2026-06-12,30,4208.62,841.72,Payée
FAC-2026-2615,MISS-10323,CLI-179,AG-18,2026-05-12,2026-06-26,45,3224.4,644.88,Payée
FAC-2026-2616,MISS-13018,CLI-120,AG-04,2026-03-06,2026-04-20,30,6704.96,1340.99,En cours
FAC-2026-2617,MISS-11229,CLI-114,AG-09,2026-02-21,2026-04-07,60,5412.78,1082.56,En retard (Litige)
FAC-2026-2618,MISS-12037,CLI-108,AG-15,2026-08-18,2026-10-02,45,17907.03,3581.41,Payée
FAC-2026-2619,MISS-12385,CLI-120,AG-10,2025-10-25,2025-12-09,45,17839.38,3567.88,Payée
FAC-2026-2620,MISS-10148,CLI-156,AG-13,2026-08-15,2026-09-29,30,4653.02,930.6,Payée
FAC-2026-2621,MISS-13249,CLI-131,AG-21,2025-05-11,2025-06-25,30,8163.33,1632.67,Payée
FAC-2026-2622,MISS-10360,CLI-177,AG-11,2024-02-10,2024-03-26,30,61408.63,12281.73,Payée
FAC-2026-2623,MISS-10001,CLI-122,AG-11,2025-09-09,2025-10-24,45,1887.13,377.43,Payée
FAC-2026-2624,MISS-10581,CLI-161,AG-06,2024-07-12,2024-08-26,30,4819.31,963.86,Payée
FAC-2026-2625,MISS-12642,CLI-151,AG-18,2024-03-27,2024-05-11,30,26458.1,5291.62,Payée
FAC-2026-2626,MISS-12729,CLI-116,AG-13,2026-03-28,2026-05-12,30,8165.66,1633.13,Payée
FAC-2026-2627,MISS-12588,CLI-131,AG-22,2025-11-15,2025-12-30,60,23717.0,4743.4,Payée
FAC-2026-2628,MISS-11662,CLI-135,AG-05,2025-12-22,2026-02-05,90,89993.34,17998.67,Payée
FAC-2026-2629,MISS-12372,CLI-140,AG-12,2025-09-22,2025-11-06,30,9222.46,1844.49,Payée
FAC-2026-2630,MISS-10945,CLI-166,AG-11,2025-10-14,2025-11-28,45,2099.74,419.95,Payée
FAC-2026-2631,MISS-10600,CLI-131,AG-08,2025-03-17,2025-05-01,45,6297.38,1259.48,Payée
FAC-2026-2632,MISS-10866,CLI-170,AG-11,2024-11-25,2025-01-09,30,4158.1,831.62,Payée
FAC-2026-2633,MISS-11525,CLI-140,AG-08,2025-05-06,2025-06-20,60,5339.7,1067.94,Payée
FAC-2026-2634,MISS-12258,CLI-150,AG-01,2026-02-02,2026-03-19,90,21098.55,4219.71,En cours
FAC-2026-2635,MISS-13230,CLI-161,AG-10,2025-01-14,2025-02-28,30,3210.99,642.2,Payée
FAC-2026-2636,MISS-12815,CLI-173,AG-19,2024-04-08,2024-05-23,45,16508.84,3301.77,Payée
FAC-2026-2637,MISS-13397,CLI-127,AG-01,2025-05-20,2025-07-04,30,2365.81,473.16,En cours
FAC-2026-2638,MISS-12133,CLI-158,AG-13,2026-01-23,2026-03-09,30,1771.92,354.38,Payée
FAC-2026-2639,MISS-12489,CLI-111,AG-22,2025-12-20,2026-02-03,30,16575.63,3315.13,Payée
FAC-2026-2640,MISS-10857,CLI-172,AG-18,2024-08-26,2024-10-10,45,2430.54,486.11,Payée
FAC-2026-2641,MISS-11788,CLI-128,AG-04,2025-08-30,2025-10-14,45,6927.98,1385.6,Payée
FAC-2026-2642,MISS-10992,CLI-111,AG-17,2025-07-08,2025-08-22,30,2825.42,565.08,Payée
FAC-2026-2643,MISS-10570,CLI-120,AG-22,2025-07-29,2025-09-12,45,7990.52,1598.1,Payée
FAC-2026-2644,MISS-12930,CLI-126,AG-22,2024-10-11,2024-11-25,45,1561.36,312.27,Payée
FAC-2026-2645,MISS-13257,CLI-157,AG-01,2025-05-01,2025-06-15,30,40783.68,8156.74,Payée
FAC-2026-2646,MISS-11890,CLI-163,AG-21,2025-10-12,2025-11-26,30,71228.82,14245.76,Payée
FAC-2026-2647,MISS-12049,CLI-107,AG-02,2024-04-27,2024-06-11,45,1002.61,200.52,Payée
FAC-2026-2648,MISS-10320,CLI-145,AG-12,2024-05-16,2024-06-30,30,75115.51,15023.1,En cours
FAC-2026-2649,MISS-11098,CLI-108,AG-03,2026-05-27,2026-07-11,30,4149.82,829.96,Payée
FAC-2026-2650,MISS-13104,CLI-138,AG-14,2025-02-02,2025-03-19,30,7516.85,1503.37,Payée
FAC-2026-2651,MISS-12920,CLI-126,AG-10,2024-02-25,2024-04-10,45,79494.2,15898.84,Payée
FAC-2026-2652,MISS-12388,CLI-128,AG-20,2025-07-15,2025-08-29,30,2806.68,561.34,Payée
FAC-2026-2653,MISS-10052,CLI-149,AG-10,2025-11-09,2025-12-24,45,22524.16,4504.83,En cours
FAC-2026-2654,MISS-11430,CLI-106,AG-04,2024-10-16,2024-11-30,30,9598.79,1919.76,Payée
FAC-2026-2655,MISS-10642,CLI-132,AG-06,2024-10-16,2024-11-30,30,4659.8,931.96,Payée
FAC-2026-2656,MISS-10235,CLI-156,AG-16,2024-10-28,2024-12-12,30,4432.41,886.48,Payée
FAC-2026-2657,MISS-11153,CLI-111,AG-01,2026-07-12,2026-08-26,30,1053.03,210.6,Payée
FAC-2026-2658,MISS-13283,CLI-141,AG-05,2026-08-22,2026-10-06,45,28005.6,5601.12,Payée
FAC-2026-2659,MISS-12326,CLI-129,AG-11,2024-04-28,2024-06-12,45,42804.02,8560.8,Payée
FAC-2026-2660,MISS-12009,CLI-140,AG-13,2024-07-28,2024-09-11,30,3922.88,784.58,Payée
FAC-2026-2661,MISS-10432,CLI-157,AG-20,2024-08-10,2024-09-24,30,24679.92,4935.99,Payée
FAC-2026-2662,MISS-13472,CLI-126,AG-07,2024-05-21,2024-07-05,45,7263.5,1452.7,Payée
FAC-2026-2663,MISS-12093,CLI-111,AG-05,2024-08-08,2024-09-22,45,39156.24,7831.25,Payée
FAC-2026-2664,MISS-13312,CLI-116,AG-11,2025-11-04,2025-12-19,45,7374.63,1474.93,Payée
FAC-2026-2665,MISS-12956,CLI-114,AG-14,2024-11-30,2025-01-14,30,28821.33,5764.27,En cours
FAC-2026-2666,MISS-12241,CLI-112,AG-21,2024-07-15,2024-08-29,45,1708.63,341.73,Payée
FAC-2026-2667,MISS-12165,CLI-168,AG-05,2026-01-11,2026-02-25,45,7094.32,1418.86,En cours
FAC-2026-2668,MISS-10295,CLI-154,AG-08,2024-04-19,2024-06-03,60,31279.92,6255.98,Payée
FAC-2026-2669,MISS-11804,CLI-164,AG-08,2025-06-16,2025-07-31,60,3493.12,698.62,Payée
FAC-2026-2670,MISS-11447,CLI-104,AG-21,2025-06-11,2025-07-26,30,7613.8,1522.76,Payée
FAC-2026-2671,MISS-11387,CLI-107,AG-09,2024-08-09,2024-09-23,30,42249.3,8449.86,Payée
FAC-2026-2672,MISS-12456,CLI-132,AG-14,2025-09-29,2025-11-13,45,20381.78,4076.36,Payée
FAC-2026-2673,MISS-11679,CLI-169,AG-03,2026-05-24,2026-07-08,30,9952.99,1990.6,Payée
FAC-2026-2674,MISS-12096,CLI-154,AG-19,2024-05-08,2024-06-22,45,28562.27,5712.45,Payée
FAC-2026-2675,MISS-12678,CLI-164,AG-12,2024-12-19,2025-02-02,30,15467.12,3093.42,En cours
FAC-2026-2676,MISS-12362,CLI-145,AG-09,2024-04-26,2024-06-10,90,85816.86,17163.37,Payée
FAC-2026-2677,MISS-10814,CLI-138,AG-07,2025-08-12,2025-09-26,30,6872.42,1374.48,Payée
FAC-2026-2678,MISS-11594,CLI-176,AG-03,2025-01-03,2025-02-17,45,2440.21,488.04,En cours
FAC-2026-2679,MISS-11887,CLI-109,AG-02,2024-08-16,2024-09-30,30,1334.63,266.93,Payée
FAC-2026-2680,MISS-11299,CLI-114,AG-17,2025-03-20,2025-05-04,30,14361.06,2872.21,Payée
FAC-2026-2681,MISS-12691,CLI-141,AG-04,2026-06-25,2026-08-09,45,4210.44,842.09,Payée
FAC-2026-2682,MISS-11624,CLI-143,AG-21,2025-01-15,2025-03-01,45,14489.18,2897.84,Payée
FAC-2026-2683,MISS-12261,CLI-160,AG-07,2025-01-08,2025-02-22,45,92369.28,18473.86,Payée
FAC-2026-2684,MISS-11042,CLI-163,AG-16,2026-02-17,2026-04-03,45,8811.54,1762.31,Payée
FAC-2026-2685,MISS-11707,CLI-126,AG-16,2025-08-28,2025-10-12,45,4619.44,923.89,Payée
FAC-2026-2686,MISS-11106,CLI-133,AG-15,2024-02-18,2024-04-03,60,5698.12,1139.62,Payée
FAC-2026-2687,MISS-13391,CLI-177,AG-14,2026-01-27,2026-03-13,30,4390.3,878.06,Payée
FAC-2026-2688,MISS-12463,CLI-106,AG-01,2024-09-07,2024-10-22,30,988.2,197.64,Payée
FAC-2026-2689,MISS-10885,CLI-101,AG-05,2026-05-17,2026-07-01,30,56080.64,11216.13,Payée
FAC-2026-2690,MISS-11748,CLI-129,AG-18,2025-09-12,2025-10-27,60,19655.47,3931.1,Payée
FAC-2026-2691,MISS-11024,CLI-113,AG-21,2026-07-11,2026-08-25,45,4776.12,955.22,En cours
FAC-2026-2692,MISS-11781,CLI-155,AG-05,2025-08-12,2025-09-26,60,44990.52,8998.11,Payée
FAC-2026-2693,MISS-11821,CLI-170,AG-15,2025-04-14,2025-05-29,45,27136.22,5427.24,Payée
FAC-2026-2694,MISS-10328,CLI-135,AG-21,2024-04-16,2024-05-31,45,1312.44,262.49,Payée
FAC-2026-2695,MISS-13108,CLI-161,AG-19,2026-02-05,2026-03-22,45,2778.81,555.76,Payée
FAC-2026-2696,MISS-11691,CLI-116,AG-02,2026-08-27,2026-10-11,30,45545.99,9109.2,Payée
FAC-2026-2697,MISS-11467,CLI-137,AG-20,2024-12-04,2025-01-18,30,4794.71,958.94,En cours
FAC-2026-2698,MISS-10760,CLI-111,AG-11,2026-05-04,2026-06-18,45,10711.1,2142.22,Payée
FAC-2026-2699,MISS-10455,CLI-142,AG-19,2025-04-20,2025-06-04,30,9315.27,1863.05,Payée
FAC-2026-2700,MISS-13323,CLI-151,AG-11,2024-02-26,2024-04-11,30,7787.42,1557.48,Payée
FAC-2026-2701,MISS-10983,CLI-108,AG-17,2025-09-20,2025-11-04,30,2043.21,408.64,Payée
FAC-2026-2702,MISS-11507,CLI-103,AG-15,2025-07-26,2025-09-09,60,2117.47,423.49,Payée
FAC-2026-2703,MISS-12553,CLI-140,AG-08,2024-05-02,2024-06-16,60,1454.94,290.99,Payée
FAC-2026-2704,MISS-11787,CLI-116,AG-09,2025-04-21,2025-06-05,30,8372.25,1674.45,Payée
FAC-2026-2705,MISS-12180,CLI-109,AG-04,2025-01-25,2025-03-11,120,27833.23,5566.65,Payée
FAC-2026-2706,MISS-10112,CLI-146,AG-22,2025-03-13,2025-04-27,45,19654.08,3930.82,Payée
FAC-2026-2707,MISS-10509,CLI-160,AG-08,2024-12-12,2025-01-26,30,7518.9,1503.78,Payée
FAC-2026-2708,MISS-11247,CLI-176,AG-20,2025-02-24,2025-04-10,45,2900.96,580.19,Payée
FAC-2026-2709,MISS-12069,CLI-134,AG-21,2024-12-04,2025-01-18,45,3940.93,788.19,Payée
FAC-2026-2710,MISS-12460,CLI-170,AG-22,2024-03-03,2024-04-17,30,59498.29,11899.66,Payée
FAC-2026-2711,MISS-10575,CLI-107,AG-19,2025-09-23,2025-11-07,30,2429.38,485.88,Payée
FAC-2026-2712,MISS-13202,CLI-136,AG-06,2025-01-11,2025-02-25,30,14237.23,2847.45,Payée
FAC-2026-2713,MISS-12986,CLI-162,AG-15,2026-09-02,2026-10-17,45,4018.59,803.72,Payée
FAC-2026-2714,MISS-11224,CLI-141,AG-08,2025-08-14,2025-09-28,30,40040.01,8008.0,Payée
FAC-2026-2715,MISS-12539,CLI-131,AG-03,2024-12-27,2025-02-10,30,3894.84,778.97,Payée
FAC-2026-2716,MISS-10940,CLI-179,AG-04,2025-01-08,2025-02-22,45,1446.54,289.31,Payée
FAC-2026-2717,MISS-10637,CLI-135,AG-03,2025-10-17,2025-12-01,45,5348.38,1069.68,Payée
FAC-2026-2718,MISS-13493,CLI-141,AG-06,2026-08-23,2026-10-07,45,1214.94,242.99,Payée
FAC-2026-2719,MISS-11268,CLI-158,AG-15,2025-12-23,2026-02-06,90,17770.02,3554.0,Payée
FAC-2026-2720,MISS-12438,CLI-134,AG-12,2026-07-07,2026-08-21,45,20153.74,4030.75,En cours
FAC-2026-2721,MISS-11546,CLI-154,AG-02,2024-12-09,2025-01-23,30,1755.97,351.19,En cours
FAC-2026-2722,MISS-13005,CLI-107,AG-18,2025-08-17,2025-10-01,30,1743.84,348.77,Payée
FAC-2026-2723,MISS-10519,CLI-117,AG-06,2024-04-10,2024-05-25,120,2215.26,443.05,Payée
FAC-2026-2724,MISS-11725,CLI-117,AG-12,2024-05-01,2024-06-15,30,2315.0,463.0,Payée
FAC-2026-2725,MISS-13363,CLI-173,AG-05,2024-10-11,2024-11-25,45,37791.74,7558.35,En retard (Litige)
